name,url,product_id,price,price_numeric,currency,main_image,image_alt,color_count,color_images,category,scraped_at,source_url,website,color_images_count,morphology,occasion_type
T SHIRT,https://www.zen.com.tn/fr/produit/4481-t-shirt,4481.0,25.13 TND,25.13,TND,https://images.zen.com.tn/uploads/8_U2_A4873_666e000176_75627b561e.jpg,T SHIRT,3.0,"https://images.zen.com.tn/uploads/8_U2_A4879a_7202f208ef.jpg, https://images.zen.com.tn/uploads/8_U2_A4873a_be535fd040.jpg, https://images.zen.com.tn/uploads/8_U2_A0752aa_809a162985.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,H,Casual
JOGGER,https://www.zen.com.tn/fr/produit/4419-jogger,4419.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A1389_5dfdd9e62b.jpg,JOGGER,3.0,"https://images.zen.com.tn/uploads/8_U2_A7734aa_eaafeb9e38.jpg, https://images.zen.com.tn/uploads/8_U2_A7726aa_816ce83dec.jpg, https://images.zen.com.tn/uploads/8_U2_A9935aa_a17cd96a95.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Casual
ROBE,https://www.zen.com.tn/fr/produit/4452-robe,4452.0,79.90 TND,79.9,TND,https://images.zen.com.tn/uploads/8_U2_A1290_b536293f36.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A1280d_2532029a91.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
PANTALON,https://www.zen.com.tn/fr/produit/4333-pantalon,4333.0,47.94 TND,47.94,TND,https://images.zen.com.tn/uploads/8_U2_A5456_7115b8da89.JPG,PANTALON,2.0,"https://images.zen.com.tn/uploads/8_U2_A5456aa_718d405f23.jpg, https://images.zen.com.tn/uploads/8_U2_A5463aa_e0113dcc6e.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/4403-chemise,4403.0,35.94 TND59.90 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A1763_58885544ac.jpg,CHEMISE,2.0,"https://images.zen.com.tn/uploads/8_U2_A7628aa_eff3485626.jpg, https://images.zen.com.tn/uploads/8_U2_A1785d_59220fd5f7.jpg",Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Work/Professionnel
T SHIRT,https://www.zen.com.tn/fr/produit/4482-t-shirt,4482.0,27.93 TND39.90 TND,27.93,TND,https://images.zen.com.tn/uploads/8_U2_A1472_f1ed61ca2d_14719dcf4a.jpg,T SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A0767aa_7cdf9aa75f.jpg, https://images.zen.com.tn/uploads/8_U2_A0762aa_2e4039b47e.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
CHEMISE,https://www.zen.com.tn/fr/produit/4379-chemise,4379.0,41.94 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A1829_31c11f8fac.jpg,CHEMISE,1.0,https://images.zen.com.tn/uploads/8_U2_A7207aa_8be50d78f5.jpg,Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/4244-pantalon,4244.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A1867_0fefcdaced.jpg,PANTALON,4.0,"https://images.zen.com.tn/uploads/8_U2_A5738aa_8c5634721d.jpg, https://images.zen.com.tn/uploads/8_U2_A5750aa_d47e2a3d48.jpg, https://images.zen.com.tn/uploads/8_U2_A5744aa_1ced2bd45c.jpg, https://images.zen.com.tn/uploads/8_U2_A5731aa_9ab280bd36.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,4,O,Work/Professionnel
CHEMISE,https://www.zen.com.tn/fr/produit/4381-chemise,4381.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A0639_2852d786ad.jpg,CHEMISE,2.0,"https://images.zen.com.tn/uploads/8_U2_A7226aa_cf0fbf1b85.jpg, https://images.zen.com.tn/uploads/8_U2_A7221aa_c920c7800c.jpg",Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Work/Professionnel
PANTALON,https://www.zen.com.tn/fr/produit/4390-pantalon,4390.0,55.93 TND,55.93,TND,https://images.zen.com.tn/uploads/8_U2_A1080_e060e7b29e.jpg,PANTALON,1.0,https://images.zen.com.tn/uploads/1_S9_A7993aa_d4a13b8bf6.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
T SHIRT MANCHE,https://www.zen.com.tn/fr/produit/4422-t-shirt-manche,4422.0,25.13 TND35.90 TND,25.13,TND,https://images.zen.com.tn/uploads/8_U2_A1232_2cce5c3d02.jpg,T SHIRT MANCHE,3.0,"https://images.zen.com.tn/uploads/8_U2_A7656aaaa_52a0d14c03.jpg, https://images.zen.com.tn/uploads/8_U2_A7661aaaa_91c7a2d403.jpg, https://images.zen.com.tn/uploads/8_U2_A7664aaaa_798110e49c.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,H,Casual
PANTALON,https://www.zen.com.tn/fr/produit/4423-pantalon,4423.0,34.93 TND49.90 TND,34.93,TND,https://images.zen.com.tn/uploads/8_U2_A1230_76ea11385d.jpg,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A7677aa_07dd178a7c.jpg, https://images.zen.com.tn/uploads/8_U2_A7683aa_24b91fda16.jpg, https://images.zen.com.tn/uploads/8_U2_A7689aa_07c2512caf.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
T SHIRT MANCHE,https://www.zen.com.tn/fr/produit/2341-t-shirt-manche,2341.0,25.13 TND,25.13,TND,https://images.zen.com.tn/medias/folder_14_02_2024/8_U2_A1641_03c74dc59d.webp,T SHIRT MANCHE,4.0,"https://images.zen.com.tn/medias/folder_08_10_2024/8_U2_A1646d_5cafe7d478.webp, https://images.zen.com.tn/medias/folder_08_10_2024/8_U2_A1602d_16d121c99b.webp, https://images.zen.com.tn/medias/folder_19_03_2024/8_U2_A9486d_412aa766b3.webp, https://images.zen.com.tn/medias/folder_08_10_2024/8_U2_A1862d_4854ed4a2f.webp",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,4,H,Casual
PANTALON,https://www.zen.com.tn/fr/produit/4374-pantalon,4374.0,89.90 TND,89.9,TND,https://images.zen.com.tn/uploads/8_U2_A5351_77aaf37a90.JPG,PANTALON,1.0,https://images.zen.com.tn/uploads/8_U2_A5367aa_84b882defb.jpg,Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Work/Professionnel
JEAN,https://www.zen.com.tn/fr/produit/4317-jean,4317.0,89.90 TND,89.9,TND,https://images.zen.com.tn/uploads/8_U2_A1654_9e7995484c.jpg,JEAN,1.0,https://images.zen.com.tn/uploads/8_U2_A9229aa_7f60707d85.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
CARDIGAN,https://www.zen.com.tn/fr/produit/4223-cardigan,4223.0,48.93 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A8124_a90d89bbc6.jpg,CARDIGAN,1.0,https://images.zen.com.tn/uploads/8_U2_A0146aa_853f40f8f4.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Hiver/Froid
JUPE SHORT,https://www.zen.com.tn/fr/produit/4334-jupe-short,4334.0,34.93 TND49.90 TND,34.93,TND,https://images.zen.com.tn/uploads/8_U2_A7975_42101ac10a.jpg,JUPE SHORT,1.0,https://images.zen.com.tn/uploads/8_U2_A5016aa_89196973a7.jpg,Skirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Sport
PULL,https://www.zen.com.tn/fr/produit/4188-pull,4188.0,23.94 TND39.90 TND,23.94,TND,https://images.zen.com.tn/uploads/8_U2_A7089_dea774db2a.jpg,PULL,1.0,https://images.zen.com.tn/uploads/8_U2_A9952aa_562924cd3e.jpg,Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Hiver/Froid
PULL,https://www.zen.com.tn/fr/produit/4189-pull,4189.0,23.94 TND,23.94,TND,https://images.zen.com.tn/uploads/8_U2_A7012_28225caf64.jpg,PULL,1.0,https://images.zen.com.tn/uploads/8_U2_A0300aaa_905d46e559.jpg,Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Hiver/Froid
PULL,https://www.zen.com.tn/fr/produit/4210-pull,4210.0,39.13 TND55.90 TND,39.13,TND,https://images.zen.com.tn/uploads/8_U2_A7454_f238c1644f.jpg,PULL,2.0,"https://images.zen.com.tn/uploads/8_U2_A9929aa_9ab31d28ba.jpg, https://images.zen.com.tn/uploads/8_U2_A9815aa_e89a620668.jpg",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Hiver/Froid
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4230-sweat-shirt,4230.0,59.90 TND,59.9,TND,https://images.zen.com.tn/uploads/8_U2_A7695_3574e84d66.jpg,SWEAT SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A0186aa_0be2ca44ce.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4231-sweat-shirt,4231.0,48.93 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A7819_4b255bf8b3.jpg,SWEAT SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A0107aa_3c0c2e283a.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
SUR CHEMISE,https://www.zen.com.tn/fr/produit/4193-sur-chemise,4193.0,49.95 TND99.90 TND,49.95,TND,https://images.zen.com.tn/uploads/8_U2_A7039_c583f5de54_96729376bf.jpg,SUR CHEMISE,1.0,https://images.zen.com.tn/uploads/8_U2_A9702aa_3c9f2cbfc7.jpg,Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Work/Professionnel
JACKET,https://www.zen.com.tn/fr/produit/4089-jacket,4089.0,29.95 TND59.90 TND,29.95,TND,https://images.zen.com.tn/uploads/8_U2_A5351_e7780202cd.jpg,JACKET,2.0,"https://images.zen.com.tn/medias/folder_13_11_2024/8_U2_A0088aa_de0095fb3b.webp, https://images.zen.com.tn/medias/folder_13_11_2024/8_U2_A0104aa_e79c495cb2.webp",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,V,Casual
ROBE,https://www.zen.com.tn/fr/produit/4136-robe,4136.0,47.94 TND,47.94,TND,https://images.zen.com.tn/uploads/8_U2_A5423_887aa31f41.jpg,ROBE,1.0,https://images.zen.com.tn/uploads/8_U2_A4930aa_826811bf7a.jpg,Dress,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,A,Soirée/Event
VESTE,https://www.zen.com.tn/fr/produit/3869-veste,3869.0,53.94 TND89.90 TND,53.94,TND,https://images.zen.com.tn/medias/folder_30_10_2024/8_U2_A8995_b4048fec24.webp,VESTE,2.0,"https://images.zen.com.tn/medias/folder_10_10_2024/8_U2_A6317aa_0a72af0fc7.webp, https://images.zen.com.tn/medias/folder_10_10_2024/8_U2_A6310aa_fcdd18f739.webp",Jacket,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,V,Work/Professionnel
VESTE,https://www.zen.com.tn/fr/produit/4128-veste,4128.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A5705_bf43f7ea24.jpg,VESTE,2.0,"https://images.zen.com.tn/uploads/8_U2_A3421aa_7155dd7bdf.jpg, https://images.zen.com.tn/uploads/8_U2_A3411aa_1f50eec92a.jpg",Jacket,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,V,Work/Professionnel
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4183-sweat-shirt,4183.0,41.94 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A7753_10403e5691.jpg,SWEAT SHIRT,3.0,"https://images.zen.com.tn/uploads/8_U2_A8287aa_abd14ca919.jpg, https://images.zen.com.tn/uploads/8_U2_A8272aa_c22478c091.jpg, https://images.zen.com.tn/uploads/8_U2_A8278aa_d7f6101ac9.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,H,Casual
DOUDOUNE,https://www.zen.com.tn/fr/produit/4198-doudoune,4198.0,97.93 TND139.90 TND,97.93,TND,https://images.zen.com.tn/uploads/8_U2_A7068_259173991b.jpg,DOUDOUNE,1.0,https://images.zen.com.tn/uploads/8_U2_A9824aaaaaaaaaa_ad8d5416d5.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Hiver/Froid
JEANS CARPENTER ,https://www.zen.com.tn/fr/produit/4166-jeans-carpenter,4166.0,62.93 TND89.90 TND,62.93,TND,https://images.zen.com.tn/uploads/8_U2_A5433_01f37b12c5.jpg,JEANS CARPENTER ,2.0,"https://images.zen.com.tn/uploads/8_U2_A5552_1_206fd245eb.jpg, https://images.zen.com.tn/uploads/8_U2_A5451_1_d88b35090d.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
VESTE,https://www.zen.com.tn/fr/produit/4162-veste,4162.0,53.94 TND,53.94,TND,https://images.zen.com.tn/uploads/8_U2_A5520_a6f872deff.jpg,VESTE,2.0,"https://images.zen.com.tn/uploads/8_U2_A0304d_a294cc2685.jpg, https://images.zen.com.tn/uploads/8_U2_A0942a_e02840f0dc.jpg",Jacket,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,V,Work/Professionnel
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4181-sweat-shirt,4181.0,35.94 TND59.90 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A7394_73d427a4fa.jpg,SWEAT SHIRT,3.0,"https://images.zen.com.tn/uploads/8_U2_A8311aa_906a11f9b5.jpg, https://images.zen.com.tn/uploads/8_U2_A8317aa_d5799c7caa.jpg, https://images.zen.com.tn/uploads/8_U2_A8324aa_ea99f3cb53.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,H,Casual
JEAN ,https://www.zen.com.tn/fr/produit/4165-jean,4165.0,89.90 TND,89.9,TND,https://images.zen.com.tn/uploads/8_U2_A7159_8b98cea53c.jpg,JEAN ,1.0,https://images.zen.com.tn/uploads/8_U2_A5499_1_fed635b946.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
SWEAT SHIRT ,https://www.zen.com.tn/fr/produit/4141-sweat-shirt,4141.0,34.93 TND,34.93,TND,https://images.zen.com.tn/uploads/8_U2_A7362_74c6ebfaf3_7348688461.jpg,SWEAT SHIRT ,1.0,https://images.zen.com.tn/uploads/8_U2_A4746aa_d879639a44.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
PANTALON,https://www.zen.com.tn/fr/produit/4182-pantalon,4182.0,35.94 TND59.90 TND,35.94,TND,https://images.zen.com.tn/uploads/8_U2_A7511_49b08d1822.jpg,PANTALON,3.0,"https://images.zen.com.tn/uploads/8_U2_A8147aa_78d43e9e7e.jpg, https://images.zen.com.tn/uploads/8_U2_A8164aa_a785104d95.jpg, https://images.zen.com.tn/uploads/8_U2_A8158aa_2a85c95bea.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Work/Professionnel
JOGGER,https://www.zen.com.tn/fr/produit/4144-jogger,4144.0,48.93 TND69.90 TND,48.93,TND,https://images.zen.com.tn/uploads/8_U2_A5850_54b64bd7f0.jpg,JOGGER,3.0,"https://images.zen.com.tn/uploads/8_U2_A0267aa_8f3a6015cf.jpg, https://images.zen.com.tn/uploads/8_U2_A8114aa_c7df501646.jpg, https://images.zen.com.tn/uploads/8_U2_A0257aa_997e4217b0.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Casual
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4142-sweat-shirt,4142.0,59.90 TND,59.9,TND,https://images.zen.com.tn/uploads/8_U2_A5905_58e16b2f61.jpg,SWEAT SHIRT,2.0,"https://images.zen.com.tn/uploads/8_U2_A4767aa_0ab7380d26.jpg, https://images.zen.com.tn/uploads/8_U2_A4935aa_997efe0340.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
JOGGER,https://www.zen.com.tn/fr/produit/4122-jogger,4122.0,41.93 TND59.90 TND,41.93,TND,https://images.zen.com.tn/uploads/8_U2_A7934_10caaff489.jpg,JOGGER,1.0,https://images.zen.com.tn/uploads/8_U2_A3264aa_6781729f06.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
PULL OVER,https://www.zen.com.tn/fr/produit/3719-pull-over,3719.0,34.95 TND69.90 TND,34.95,TND,https://images.zen.com.tn/medias/images/8U2A7206.webp,PULL OVER,2.0,"https://images.zen.com.tn/medias/images/8U2A7213d.webp, https://images.zen.com.tn/medias/images/8U2A7236d.webp",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Hiver/Froid
JOGGER,https://www.zen.com.tn/fr/produit/4121-jogger,4121.0,69.90 TND,69.9,TND,https://images.zen.com.tn/uploads/8_U2_A5839_c15b2f4500.jpg,JOGGER,2.0,"https://images.zen.com.tn/uploads/8_U2_A3271aa_38ff9ce5fc.jpg, https://images.zen.com.tn/uploads/8_U2_A3280aa_f76d84ee07.jpg",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
LEGGING,https://www.zen.com.tn/fr/produit/4088-legging,4088.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A5811_812b0b34f3.jpg,LEGGING,3.0,"https://images.zen.com.tn/medias/folder_13_11_2024/8_U2_A0022aa_06b5dc89d3.webp, https://images.zen.com.tn/medias/folder_13_11_2024/8_U2_A0028aa_c97baebc3c.webp, https://images.zen.com.tn/medias/folder_13_11_2024/8_U2_A0035aa_b7c42b285d.webp",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Casual
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4096-sweat-shirt,4096.0,41.94 TND69.90 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A7936_5baca71bd8.jpg,SWEAT SHIRT,1.0,https://images.zen.com.tn/uploads/8_U2_A0724a_A_b39d89acef.jpg,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Casual
PULL OVER,https://www.zen.com.tn/fr/produit/3634-pull-over,3634.0,41.94 TND,41.94,TND,https://images.zen.com.tn/medias/folder_17_09_2024/8_U2_A7265_52b8a1cde6.webp,PULL OVER,1.0,https://images.zen.com.tn/uploads/8_U2_A9171aa_76baefc53a_c6cedd038e.webp,Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Hiver/Froid
JOGGER,https://www.zen.com.tn/fr/produit/4010-jogger,4010.0,29.95 TND59.90 TND,29.95,TND,https://images.zen.com.tn/uploads/8_U2_A5769_7f1aa1f17f.jpg,JOGGER,2.0,"https://images.zen.com.tn/medias/folder_15_11_2024/8_U2_A0267aa_edb44daebb.webp, https://images.zen.com.tn/medias/folder_15_11_2024/8_U2_A0257aa_ea3b9de847.webp",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Casual
DOUDOUNE,https://www.zen.com.tn/fr/produit/3927-doudoune,3927.0,95.94 TND159.90 TND,95.94,TND,https://images.zen.com.tn/medias/folder_30_10_2024/8_U2_A9199_f57e8c7624.webp,DOUDOUNE,2.0,"https://images.zen.com.tn/medias/folder_12_10_2024/8_U2_A8129d_5440f79622.webp, https://images.zen.com.tn/medias/folder_12_10_2024/8_U2_A8121d_e6f30d1908.webp",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Hiver/Froid
DOUDOUNE,https://www.zen.com.tn/fr/produit/3922-doudoune,3922.0,69.95 TND,69.95,TND,https://images.zen.com.tn/uploads/8_U2_A9392_d72bb1ebbf.jpg,DOUDOUNE,2.0,"https://images.zen.com.tn/medias/folder_12_10_2024/8_U2_A8168d_f0b3f40ca3.webp, https://images.zen.com.tn/medias/folder_16_10_2024/8_U2_A8445aa_fc1d622c45.webp",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Hiver/Froid
PANTALON SKINNY,https://www.zen.com.tn/fr/produit/4012-pantalon-skinny,4012.0,79.90 TND,79.9,TND,https://images.zen.com.tn/uploads/8_U2_A7201_f1d3bb794e.jpg,PANTALON SKINNY,2.0,"https://images.zen.com.tn/uploads/8_U2_A0240aa_4963ea6f80.jpg, https://images.zen.com.tn/uploads/8_U2_A0247aa_870f47c3dd.jpg",Pants,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Work/Professionnel
PULL,https://www.zen.com.tn/fr/produit/4083-pull,4083.0,35.90 TND,35.9,TND,https://images.zen.com.tn/uploads/8_U2_A5623_0a501c655c.jpg,PULL,3.0,"https://images.zen.com.tn/medias/folder_15_11_2024/8_U2_A0505aa_458eb9525f.webp, https://images.zen.com.tn/medias/folder_15_11_2024/8_U2_A0511aa_46b8a32125.webp, https://images.zen.com.tn/medias/folder_15_11_2024/8_U2_A0497aa_5b7fb9e85d.webp",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,O,Hiver/Froid
SWEAT SHIRT,https://www.zen.com.tn/fr/produit/4084-sweat-shirt,4084.0,69.90 TND,69.9,TND,https://images.zen.com.tn/uploads/8_U2_A7598_d9623602b8.jpg,SWEAT SHIRT,2.0,"https://images.zen.com.tn/medias/folder_15_11_2024/8_U2_A0525aa_1b8484a70d.webp, https://images.zen.com.tn/medias/folder_15_11_2024/8_U2_A0519aa_014dc3bae7.webp",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,H,Casual
JUPE,https://www.zen.com.tn/fr/produit/4006-jupe,4006.0,29.95 TND59.90 TND,29.95,TND,https://images.zen.com.tn/uploads/8_U2_A5660_7a691ae60c.jpg,JUPE,3.0,"https://images.zen.com.tn/medias/folder_12_11_2024/8_U2_A0280aaa_8549558f9c.webp, https://images.zen.com.tn/medias/folder_12_11_2024/8_U2_A0284aaa_47505cd426.webp, https://images.zen.com.tn/medias/folder_12_11_2024/8_U2_A0287aaa_ab3bf76308.webp",Skirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,3,A,Work/Professionnel
PULL OVER,https://www.zen.com.tn/fr/produit/3633-pull-over,3633.0,34.95 TND69.90 TND,34.95,TND,https://images.zen.com.tn/medias/folder_17_09_2024/8_U2_A7285_488f4cdcc5.webp,PULL OVER,2.0,"https://images.zen.com.tn/medias/fx_folder_07_09_2024/8_U2_A9162aa_dd6014aab6.webp, https://images.zen.com.tn/medias/folder_04_09_2024/8_U2_A9153aa_fae5af85bf.webp",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,2,O,Hiver/Froid
PULL ,https://www.zen.com.tn/fr/produit/3698-pull,3698.0,41.94 TND,41.94,TND,https://images.zen.com.tn/uploads/8_U2_A7153_69e1553c9a_dbd59f399a.webp,PULL ,4.0,"https://images.zen.com.tn/medias/images/8U2A7345d.webp, https://images.zen.com.tn/medias/images/8U2A7162d.webp, https://images.zen.com.tn/medias/images/8U2A7183d.webp, https://images.zen.com.tn/medias/images/8U2A7336d.webp",Sweater,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,4,O,Hiver/Froid
SUR CHEMISE,https://www.zen.com.tn/fr/produit/3911-sur-chemise,3911.0,47.94 TND79.90 TND,47.94,TND,https://images.zen.com.tn/medias/folder_30_10_2024/8_U2_A9120_6e519c0307.webp,SUR CHEMISE,1.0,https://images.zen.com.tn/medias/folder_17_10_2024/8_U2_A8514aa_466e1b4e51.webp,Shirt,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,H,Work/Professionnel
JEAN MOM FIT,https://www.zen.com.tn/fr/produit/3949-jean-mom-fit,3949.0,53.94 TND89.90 TND,53.94,TND,https://images.zen.com.tn/uploads/8_U2_A5561_be33273c65.jpg,JEAN MOM FIT,1.0,https://images.zen.com.tn/medias/folder_24_10_2024/8_U2_A2218aa_6a6cc789de.webp,Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,1,O,Casual
TUNIQUE,https://www.zen.com.tn/fr/produit/3909-tunique,3909.0,18.13 TND,18.13,TND,https://images.zen.com.tn/medias/folder_31_10_2024/8_U2_A2826_320aa9d2ff.webp,TUNIQUE,4.0,"https://images.zen.com.tn/medias/folder_31_10_2024/8_U2_A2826aa_a363b89e68.webp, https://images.zen.com.tn/medias/folder_31_10_2024/8_U2_A2850aa_bee453eaaa.webp, https://images.zen.com.tn/medias/folder_31_10_2024/8_U2_A2856aa_241ffd8f1d.webp, https://images.zen.com.tn/medias/folder_31_10_2024/8_U2_A2840aa_169692edf7.webp",Other,2025-12-01 16:13:04,https://www.zen.com.tn/fr/tn/4-vetements-femme,Zen.com.tn,4,H,Chic/Élégant
